date,year,month,day,season,temperature,extreme_high_temp,extreme_low_temp,prcp,snow,humidity
2025-05-01,2025,5,1,Summer,19.1,0,0,0.0,0.0,22.958333333333332
2025-05-02,2025,5,2,Summer,13.7,0,0,0.0,0.0,41.875
2025-05-03,2025,5,3,Summer,19.3,0,0,0.0,0.0,20.0
2025-05-06,2025,5,6,Summer,17.5,0,0,0.0,0.0,48.291666666666664
2025-05-07,2025,5,7,Summer,19.1,0,0,0.0,0.0,60.583333333333336
2025-05-08,2025,5,8,Summer,20.0,0,0,11.7,0.0,73.33333333333333
2025-05-11,2025,5,11,Summer,20.8,0,0,0.0,0.0,56.791666666666664
2025-05-12,2025,5,12,Summer,23.0,0,0,0.0,0.0,71.95833333333333
2025-05-15,2025,5,15,Summer,21.8,0,0,0.0,0.0,60.625
2025-05-16,2025,5,16,Summer,22.6,0,0,0.7,0.0,62.25
2025-05-19,2025,5,19,Summer,23.6,1,0,0.0,0.0,59.5
2025-05-20,2025,5,20,Summer,25.4,1,0,0.0,0.0,68.875
2025-05-21,2025,5,21,Summer,23.7,1,0,0.0,0.0,58.041666666666664
2025-05-24,2025,5,24,Summer,22.4,0,0,0.0,0.0,53.083333333333336
2025-05-25,2025,5,25,Summer,20.8,0,0,0.0,0.0,48.958333333333336
2025-05-27,2025,5,27,Summer,24.7,1,0,0.0,0.0,53.125
2025-05-28,2025,5,28,Summer,25.3,1,0,0.0,0.0,49.833333333333336
2025-05-29,2025,5,29,Summer,25.0,1,0,0.0,0.0,48.375
2025-05-30,2025,5,30,Summer,25.9,1,0,0.0,0.0,49.166666666666664
2025-06-01,2025,6,1,Summer,21.1,0,0,0.0,0.0,68.79166666666667
2025-06-02,2025,6,2,Summer,23.8,1,0,0.0,0.0,46.416666666666664
2025-06-03,2025,6,3,Summer,23.0,1,0,0.0,0.0,30.25
2025-06-04,2025,6,4,Summer,27.7,1,0,0.0,0.0,35.916666666666664
2025-06-05,2025,6,5,Summer,30.4,1,0,0.0,0.0,38.333333333333336
2025-06-06,2025,6,6,Summer,29.2,1,0,0.0,0.0,33.916666666666664
2025-06-07,2025,6,7,Summer,25.8,1,0,0.0,0.0,31.791666666666668
2025-06-08,2025,6,8,Summer,26.7,1,0,0.0,0.0,50.166666666666664
2025-06-10,2025,6,10,Summer,26.4,1,0,0.0,0.0,31.75
2025-06-11,2025,6,11,Summer,29.8,1,0,0.0,0.0,38.25
2025-06-12,2025,6,12,Summer,29.7,1,0,0.0,0.0,44.666666666666664
2025-06-13,2025,6,13,Summer,26.9,1,0,0.0,0.0,48.416666666666664
2025-06-17,2025,6,17,Summer,27.4,1,0,0.0,0.0,60.041666666666664
2025-06-19,2025,6,19,Summer,24.9,1,0,2.6999999999999997,0.0,82.29166666666667
2025-06-20,2025,6,20,Summer,26.5,1,0,0.0,0.0,56.291666666666664
2025-06-21,2025,6,21,Summer,27.3,1,0,0.0,0.0,38.666666666666664
2025-06-22,2025,6,22,Summer,29.2,1,0,0.0,0.0,34.416666666666664
2025-06-23,2025,6,23,Summer,29.7,1,0,0.0,0.0,43.291666666666664
2025-06-24,2025,6,24,Summer,30.9,1,0,0.0,0.0,41.291666666666664
2025-06-25,2025,6,25,Summer,29.6,1,0,0.0,0.0,46.375
2025-06-26,2025,6,26,Summer,27.8,1,0,0.0,0.0,54.625
2025-06-27,2025,6,27,Summer,24.7,1,0,0.4,0.0,65.0
2025-07-05,2025,7,5,Summer,30.1,1,0,1.0,0.0,71.29166666666667
2025-07-06,2025,7,6,Summer,29.7,1,0,0.0,0.0,58.333333333333336
2025-07-07,2025,7,7,Summer,29.7,1,0,0.8,0.0,62.958333333333336
2025-07-08,2025,7,8,Summer,27.8,1,0,3.2,0.0,80.95833333333333
2025-07-11,2025,7,11,Summer,30.3,1,0,0.1,0.0,75.375
2025-07-13,2025,7,13,Summer,29.4,1,0,0.0,0.0,57.458333333333336
2025-07-14,2025,7,14,Summer,30.6,1,0,2.0999999999999996,0.0,59.125
2025-07-16,2025,7,16,Summer,26.3,1,0,0.0,0.0,70.0
2025-07-17,2025,7,17,Summer,29.1,1,0,0.0,0.0,50.916666666666664
2025-07-18,2025,7,18,Summer,30.7,1,0,1.0,0.0,45.0
2025-07-21,2025,7,21,Summer,28.4,1,0,0.2,0.0,76.375
2025-07-22,2025,7,22,Summer,29.4,1,0,0.0,0.0,70.04166666666667
2025-07-26,2025,7,26,Summer,29.8,1,0,0.30000000000000004,0.0,77.70833333333333
2025-07-30,2025,7,30,Summer,26.6,1,0,0.0,0.0,74.29166666666667
2025-07-31,2025,7,31,Summer,25.6,1,0,0.1,0.0,77.5
2025-08-01,2025,8,1,Autumn,28.6,1,0,0.0,0.0,75.20833333333333
2025-08-05,2025,8,5,Autumn,28.0,1,0,18.7,0.0,86.33333333333333
2025-08-10,2025,8,10,Autumn,28.5,1,0,0.0,0.0,75.875
2025-08-11,2025,8,11,Autumn,28.3,1,0,0.6,0.0,77.625
2025-08-17,2025,8,17,Autumn,28.2,1,0,1.0,0.0,84.54166666666667
2025-08-22,2025,8,22,Autumn,27.7,1,0,0.0,0.0,81.45833333333333
2025-08-25,2025,8,25,Autumn,25.7,1,0,0.0,0.0,81.45833333333333
2025-08-28,2025,8,28,Autumn,23.2,0,0,0.0,0.0,83.08333333333333
2025-08-29,2025,8,29,Autumn,24.5,0,0,0.0,0.0,93.125
2025-08-31,2025,8,31,Autumn,25.2,1,0,0.3,0.0,83.25
2025-09-01,2025,9,1,Autumn,25.0,1,0,0.0,0.0,88.66666666666667
2025-09-02,2025,9,2,Autumn,25.1,1,0,0.0,0.0,85.125
2025-09-04,2025,9,4,Autumn,26.0,1,0,0.0,0.0,80.04166666666667
2025-09-06,2025,9,6,Autumn,23.8,1,0,0.0,0.0,75.125
2025-09-07,2025,9,7,Autumn,23.7,1,0,0.0,0.0,67.29166666666667
2025-09-08,2025,9,8,Autumn,22.6,1,0,0.0,0.0,65.83333333333333
2025-09-10,2025,9,10,Autumn,22.5,0,0,0.0,0.0,82.0
2025-09-11,2025,9,11,Autumn,25.0,1,0,0.0,0.0,81.33333333333333
2025-09-12,2025,9,12,Autumn,24.1,1,0,0.0,0.0,76.20833333333333
2025-09-14,2025,9,14,Autumn,23.3,1,0,0.1,0.0,77.625
2025-09-16,2025,9,16,Autumn,20.8,0,0,0.7,0.0,58.791666666666664
2025-09-17,2025,9,17,Autumn,17.1,0,0,0.0,0.0,48.791666666666664
2025-09-18,2025,9,18,Autumn,17.9,0,0,0.0,0.0,59.208333333333336
2025-09-19,2025,9,19,Autumn,18.1,0,0,0.0,0.0,64.04166666666667
2025-09-20,2025,9,20,Autumn,18.9,0,0,0.0,0.0,78.625
2025-09-23,2025,9,23,Autumn,18.2,0,0,0.0,0.0,80.20833333333333
2025-09-24,2025,9,24,Autumn,19.2,0,0,0.0,0.0,84.125
2025-09-25,2025,9,25,Autumn,20.2,0,0,0.0,0.0,78.0
2025-09-26,2025,9,26,Autumn,20.8,0,0,0.0,0.0,71.54166666666667
2025-09-27,2025,9,27,Autumn,18.8,0,0,0.0,0.0,69.04166666666667
2025-09-28,2025,9,28,Autumn,20.6,1,0,0.0,0.0,73.625
2025-09-29,2025,9,29,Autumn,20.3,0,0,0.0,0.0,68.75
2025-09-30,2025,9,30,Autumn,21.3,0,0,0.0,0.0,75.125
2025-10-01,2025,10,1,Autumn,20.7,0,0,0.0,0.0,61.666666666666664
2025-10-02,2025,10,2,Autumn,20.7,0,0,0.0,0.0,58.208333333333336
2025-10-03,2025,10,3,Autumn,17.6,0,0,1.7000000000000002,0.0,79.75
2025-10-04,2025,10,4,Autumn,19.2,0,0,0.0,0.0,79.625
2025-10-07,2025,10,7,Autumn,17.3,0,0,0.0,0.0,83.75
2025-10-12,2025,10,12,Autumn,14.1,0,0,0.0,0.0,77.95833333333333
2025-10-13,2025,10,13,Autumn,14.4,0,0,0.0,0.0,80.08333333333333
2025-10-14,2025,10,14,Autumn,14.8,0,0,0.0,0.0,81.66666666666667
2025-10-18,2025,10,18,Autumn,7.9,0,0,0.0,0.0,44.75
2025-10-19,2025,10,19,Autumn,8.4,0,0,0.0,0.0,46.458333333333336
2025-10-20,2025,10,20,Autumn,5.1,0,1,0.0,0.0,43.041666666666664
2025-10-21,2025,10,21,Autumn,5.3,0,1,0.0,0.0,54.166666666666664
2025-10-22,2025,10,22,Autumn,6.4,0,1,0.30000000000000004,0.0,68.0
2025-10-24,2025,10,24,Autumn,8.2,0,0,0.0,0.0,80.0
2025-10-25,2025,10,25,Autumn,10.0,0,0,0.2,0.0,80.625
2025-10-26,2025,10,26,Autumn,8.2,0,0,0.0,0.0,42.291666666666664
2025-10-27,2025,10,27,Autumn,6.8,0,1,0.0,0.0,58.208333333333336
2025-10-28,2025,10,28,Autumn,7.9,0,1,0.0,0.0,77.70833333333333
2025-10-29,2025,10,29,Autumn,9.6,0,0,0.0,0.0,89.08333333333333
2025-10-31,2025,10,31,Autumn,12.0,0,0,0.0,0.0,88.95833333333333
2025-11-01,2025,11,1,Winter,11.2,0,0,0.0,0.0,61.75
2025-11-02,2025,11,2,Winter,8.7,0,0,0.0,0.0,50.583333333333336
2025-11-04,2025,11,4,Winter,7.7,0,0,0.0,0.0,74.16666666666667
2025-11-05,2025,11,5,Winter,9.4,0,0,1.2,0.0,87.875
2025-11-06,2025,11,6,Winter,10.5,0,0,0.0,0.0,74.95833333333333
2025-11-08,2025,11,8,Winter,9.5,0,0,0.0,0.0,82.0
2025-11-09,2025,11,9,Winter,8.6,0,0,0.0,0.0,47.75
2025-11-10,2025,11,10,Winter,6.1,0,1,0.0,0.0,60.75
2025-11-11,2025,11,11,Winter,7.0,0,1,0.0,0.0,71.41666666666667
2025-11-12,2025,11,12,Winter,10.0,0,0,0.0,0.0,68.29166666666667
2025-11-13,2025,11,13,Winter,10.5,0,0,0.0,0.0,46.0
2025-11-14,2025,11,14,Winter,6.4,0,1,0.0,0.0,68.04166666666667
2025-11-15,2025,11,15,Winter,8.0,0,1,0.0,0.0,70.875
2025-11-19,2025,11,19,Winter,8.9,0,0,0.0,0.0,56.958333333333336
2025-11-21,2025,11,21,Winter,6.3,0,1,0.0,0.0,60.291666666666664
2025-11-22,2025,11,22,Winter,4.5,0,1,0.0,0.0,66.70833333333333
2025-11-23,2025,11,23,Winter,7.3,0,1,0.0,0.0,63.083333333333336
2025-11-25,2025,11,25,Winter,-0.1,0,1,0.0,0.0,47.25
2025-11-26,2025,11,26,Winter,1.8,0,1,0.0,0.0,55.083333333333336
2025-11-27,2025,11,27,Winter,2.4,0,1,0.0,0.0,37.708333333333336
2025-11-28,2025,11,28,Winter,0.2,0,1,0.0,0.0,54.5
2025-11-29,2025,11,29,Winter,4.0,0,1,0.0,0.0,53.083333333333336
2025-11-30,2025,11,30,Winter,3.9,0,1,0.0,0.0,41.708333333333336
2025-12-01,2025,12,1,Winter,1.0,0,1,0.0,0.0,33.833333333333336
2025-12-03,2025,12,3,Winter,-2.3,0,1,0.0,0.0,42.75
2025-12-04,2025,12,4,Winter,-0.6,0,1,0.0,0.0,37.875
2025-12-05,2025,12,5,Winter,-2.4,0,1,0.0,0.0,47.416666666666664
2025-12-06,2025,12,6,Winter,0.5,0,1,0.0,0.0,52.75
2025-12-08,2025,12,8,Winter,-0.2,0,1,0.0,0.0,33.666666666666664
2025-12-09,2025,12,9,Winter,-2.4,0,1,0.0,0.0,47.041666666666664
2025-12-10,2025,12,10,Winter,-0.9,0,1,0.0,0.0,55.416666666666664
2025-12-11,2025,12,11,Winter,-1.1,0,1,0.0,0.0,50.958333333333336
2025-12-14,2025,12,14,Winter,-2.4,0,1,0.0,0.0,74.375
2025-12-15,2025,12,15,Winter,-2.5,0,1,0.0,0.0,67.375
2025-12-16,2025,12,16,Winter,1.6,0,1,0.0,0.0,52.833333333333336
2025-12-17,2025,12,17,Winter,-1.0,0,1,0.0,0.0,79.79166666666667
2025-12-18,2025,12,18,Winter,-0.2,0,1,0.0,0.0,93.41666666666667
2025-12-19,2025,12,19,Winter,4.4,0,1,0.0,0.0,75.125
2025-12-20,2025,12,20,Winter,1.0,0,1,0.0,0.0,20.25
2025-12-21,2025,12,21,Winter,-3.5,0,1,0.0,0.0,36.625
2025-12-22,2025,12,22,Winter,-1.8,0,1,0.0,0.0,61.25
2025-12-24,2025,12,24,Winter,-1.1,0,1,0.0,0.0,40.0
2025-12-25,2025,12,25,Winter,-3.5,0,1,0.0,0.0,31.541666666666668
2025-12-26,2025,12,26,Winter,-5.7,0,1,0.0,0.0,54.666666666666664
2025-12-27,2025,12,27,Winter,-3.0,0,1,0.0,0.0,53.5
2025-12-28,2025,12,28,Winter,-3.7,0,1,0.0,0.0,62.5
2025-12-29,2025,12,29,Winter,1.5,0,1,0.0,0.0,34.791666666666664
2025-12-30,2025,12,30,Winter,-1.7,0,1,0.0,0.0,29.291666666666668
2025-12-31,2025,12,31,Winter,-5.7,0,1,0.0,0.0,27.333333333333332
