year,month,common_name,species_records,total_records,species_proportion,year_month
2024,10,Booted Eagle,7,14424,0.0004853022739877981,2024-10-01
2025,4,Booted Eagle,23,21104,0.0010898407884761183,2025-04-01
2025,5,Booted Eagle,3,30604,9.802640177754542e-05,2025-05-01
2025,9,Booted Eagle,13,16756,0.0007758414896156601,2025-09-01
2025,10,Booted Eagle,37,22069,0.0016765598803751868,2025-10-01
2026,4,Booted Eagle,33,24568,0.0013432106805600782,2026-04-01
2015,1,Brambling,2,301,0.006644518272425249,2015-01-01
2015,2,Brambling,1,132,0.007575757575757576,2015-02-01
2015,3,Brambling,4,514,0.007782101167315175,2015-03-01
2015,4,Brambling,4,699,0.005722460658082976,2015-04-01
2015,5,Brambling,2,1669,0.0011983223487118035,2015-05-01
2015,10,Brambling,8,870,0.009195402298850575,2015-10-01
2015,11,Brambling,26,834,0.03117505995203837,2015-11-01
2015,12,Brambling,5,812,0.006157635467980296,2015-12-01
2016,1,Brambling,11,642,0.017133956386292833,2016-01-01
2016,2,Brambling,10,506,0.019762845849802372,2016-02-01
2016,3,Brambling,20,603,0.03316749585406302,2016-03-01
2016,4,Brambling,17,864,0.019675925925925927,2016-04-01
2016,5,Brambling,1,840,0.0011904761904761906,2016-05-01
2016,9,Brambling,1,731,0.0013679890560875513,2016-09-01
2016,10,Brambling,9,2033,0.004426955238563699,2016-10-01
2016,11,Brambling,24,1521,0.015779092702169626,2016-11-01
2016,12,Brambling,14,912,0.015350877192982455,2016-12-01
2017,1,Brambling,17,611,0.027823240589198037,2017-01-01
2017,2,Brambling,22,648,0.033950617283950615,2017-02-01
2017,3,Brambling,41,1737,0.02360391479562464,2017-03-01
2017,4,Brambling,25,2218,0.01127141568981064,2017-04-01
2017,5,Brambling,2,3200,0.000625,2017-05-01
2017,9,Brambling,1,2072,0.00048262548262548264,2017-09-01
2017,10,Brambling,8,1840,0.004347826086956522,2017-10-01
2017,11,Brambling,18,1142,0.01576182136602452,2017-11-01
2017,12,Brambling,38,1652,0.023002421307506054,2017-12-01
2018,1,Brambling,95,3632,0.026156387665198236,2018-01-01
2018,2,Brambling,49,2190,0.02237442922374429,2018-02-01
2018,3,Brambling,69,3936,0.01753048780487805,2018-03-01
2018,4,Brambling,59,5773,0.01021998960679023,2018-04-01
2018,5,Brambling,4,6810,0.0005873715124816446,2018-05-01
2018,9,Brambling,1,5634,0.0001774937877174299,2018-09-01
2018,10,Brambling,71,5202,0.013648596693579393,2018-10-01
2018,11,Brambling,58,3323,0.017454107733975325,2018-11-01
2018,12,Brambling,99,4130,0.02397094430992736,2018-12-01
2019,1,Brambling,60,3133,0.019150973507819982,2019-01-01
2019,2,Brambling,43,2282,0.018843120070113933,2019-02-01
2019,3,Brambling,72,4127,0.017446086745820207,2019-03-01
2019,4,Brambling,38,5673,0.006698395910453023,2019-04-01
2019,5,Brambling,5,8255,0.0006056935190793458,2019-05-01
2019,7,Brambling,1,1312,0.0007621951219512195,2019-07-01
2019,9,Brambling,1,5367,0.0001863238308179616,2019-09-01
2019,10,Brambling,49,3489,0.01404413872169676,2019-10-01
2019,11,Brambling,99,4883,0.02027442146221585,2019-11-01
2019,12,Brambling,62,2651,0.023387400980761978,2019-12-01
2020,1,Brambling,101,4742,0.021299029945170814,2020-01-01
2020,2,Brambling,44,2661,0.016535137166478767,2020-02-01
2020,3,Brambling,113,7526,0.015014615997874037,2020-03-01
2020,4,Brambling,119,9537,0.012477718360071301,2020-04-01
2020,5,Brambling,17,11615,0.0014636246233318984,2020-05-01
2020,10,Brambling,71,4748,0.014953664700926706,2020-10-01
2020,11,Brambling,84,4484,0.01873327386262266,2020-11-01
2020,12,Brambling,91,3629,0.025075778451364012,2020-12-01
2021,1,Brambling,117,4944,0.02366504854368932,2021-01-01
2021,2,Brambling,164,5931,0.02765132355420671,2021-02-01
2021,3,Brambling,216,10348,0.020873598763045998,2021-03-01
2021,4,Brambling,80,7777,0.010286742960010286,2021-04-01
2021,5,Brambling,27,14389,0.0018764333866147752,2021-05-01
2021,10,Brambling,45,6272,0.007174744897959184,2021-10-01
2021,11,Brambling,106,5211,0.020341585108424487,2021-11-01
2021,12,Brambling,105,4499,0.02333851967103801,2021-12-01
2022,1,Brambling,152,7667,0.019825224990217816,2022-01-01
2022,2,Brambling,115,6956,0.016532489936745255,2022-02-01
2022,3,Brambling,163,10581,0.015404971174747189,2022-03-01
2022,4,Brambling,124,11814,0.010496021669206027,2022-04-01
2022,5,Brambling,14,22048,0.0006349782293178519,2022-05-01
2022,9,Brambling,6,8430,0.0007117437722419929,2022-09-01
2022,10,Brambling,109,12308,0.008856028599285018,2022-10-01
2022,11,Brambling,109,7010,0.015549215406562055,2022-11-01
2022,12,Brambling,83,3973,0.020891014346841177,2022-12-01
2023,1,Brambling,137,6663,0.020561308719795886,2023-01-01
2023,2,Brambling,136,5558,0.024469233537243614,2023-02-01
2023,3,Brambling,157,9481,0.016559434658791266,2023-03-01
2023,4,Brambling,119,11896,0.01000336247478144,2023-04-01
2023,5,Brambling,9,18898,0.0004762408720499524,2023-05-01
2023,9,Brambling,1,13086,7.641754546843955e-05,2023-09-01
2023,10,Brambling,216,18849,0.011459493872353971,2023-10-01
2023,11,Brambling,396,16117,0.024570329465781474,2023-11-01
2023,12,Brambling,387,13728,0.02819055944055944,2023-12-01
2024,1,Brambling,377,13896,0.027130109383995394,2024-01-01
2024,2,Brambling,323,12284,0.02629436665581244,2024-02-01
2024,3,Brambling,417,21536,0.01936292719167905,2024-03-01
2024,4,Brambling,198,18363,0.010782551870609378,2024-04-01
2024,5,Brambling,14,23813,0.0005879141645319784,2024-05-01
2024,6,Brambling,2,11494,0.00017400382808421786,2024-06-01
2024,7,Brambling,1,5937,0.0001684352366515075,2024-07-01
2024,9,Brambling,1,13465,7.426661715558857e-05,2024-09-01
2024,10,Brambling,89,14424,0.006170271769273433,2024-10-01
2024,11,Brambling,319,15788,0.020205219153787687,2024-11-01
2024,12,Brambling,261,10811,0.02414207751364351,2024-12-01
2025,1,Brambling,403,14083,0.028616061918625292,2025-01-01
2025,2,Brambling,320,11940,0.02680067001675042,2025-02-01
2025,3,Brambling,409,22675,0.018037486218302094,2025-03-01
2025,4,Brambling,150,21104,0.007107657316148598,2025-04-01
2025,5,Brambling,16,30604,0.0005228074761469089,2025-05-01
2025,6,Brambling,1,14495,6.89893066574681e-05,2025-06-01
2025,8,Brambling,1,8799,0.00011364927832708262,2025-08-01
2025,9,Brambling,4,16756,0.00023872045834328001,2025-09-01
2025,10,Brambling,290,22069,0.013140604467805518,2025-10-01
2025,11,Brambling,346,16076,0.02152276685742722,2025-11-01
2025,12,Brambling,357,15537,0.022977408766171076,2025-12-01
2026,1,Brambling,479,21492,0.022287362739624048,2026-01-01
2026,2,Brambling,253,13019,0.01943313618557493,2026-02-01
2026,3,Brambling,401,24793,0.01617392005808091,2026-03-01
2026,4,Brambling,400,24568,0.0162813415825464,2026-04-01
2017,9,Broad-billed Sandpiper,1,2072,0.00048262548262548264,2017-09-01
2019,8,Broad-billed Sandpiper,11,3693,0.0029786081776333605,2019-08-01
2019,9,Broad-billed Sandpiper,13,5367,0.002422209800633501,2019-09-01
2020,4,Broad-billed Sandpiper,1,9537,0.00010485477613505295,2020-04-01
2020,8,Broad-billed Sandpiper,10,3110,0.003215434083601286,2020-08-01
2021,7,Broad-billed Sandpiper,2,2391,0.000836470096194061,2021-07-01
2021,8,Broad-billed Sandpiper,1,2998,0.000333555703802535,2021-08-01
2021,9,Broad-billed Sandpiper,2,5730,0.00034904013961605586,2021-09-01
2022,8,Broad-billed Sandpiper,7,5652,0.0012384996461429583,2022-08-01
2023,8,Broad-billed Sandpiper,8,6346,0.0012606366214938543,2023-08-01
2024,5,Broad-billed Sandpiper,1,23813,4.199386889514131e-05,2024-05-01
2024,9,Broad-billed Sandpiper,1,13465,7.426661715558857e-05,2024-09-01
2015,1,Brown Dipper,1,301,0.0033222591362126247,2015-01-01
2015,4,Brown Dipper,1,699,0.001430615164520744,2015-04-01
2016,1,Brown Dipper,4,642,0.006230529595015576,2016-01-01
2016,2,Brown Dipper,1,506,0.001976284584980237,2016-02-01
2016,12,Brown Dipper,9,912,0.009868421052631578,2016-12-01
2017,3,Brown Dipper,3,1737,0.0017271157167530224,2017-03-01
2017,6,Brown Dipper,2,1272,0.0015723270440251573,2017-06-01
2017,10,Brown Dipper,1,1840,0.0005434782608695652,2017-10-01
2017,12,Brown Dipper,7,1652,0.00423728813559322,2017-12-01
2018,1,Brown Dipper,9,3632,0.0024779735682819385,2018-01-01
2018,2,Brown Dipper,2,2190,0.0009132420091324201,2018-02-01
2018,4,Brown Dipper,2,5773,0.00034644032565390613,2018-04-01
2018,12,Brown Dipper,9,4130,0.0021791767554479417,2018-12-01
2019,1,Brown Dipper,17,3133,0.005426109160548994,2019-01-01
2019,2,Brown Dipper,3,2282,0.0013146362839614374,2019-02-01
2019,3,Brown Dipper,1,4127,0.000242306760358614,2019-03-01
2019,11,Brown Dipper,2,4883,0.00040958427196395656,2019-11-01
2019,12,Brown Dipper,5,2651,0.001886080724254998,2019-12-01
2020,1,Brown Dipper,4,4742,0.0008435259384226065,2020-01-01
2020,5,Brown Dipper,2,11615,0.00017219113215669393,2020-05-01
2020,6,Brown Dipper,1,3728,0.0002682403433476395,2020-06-01
2020,8,Brown Dipper,1,3110,0.0003215434083601286,2020-08-01
2020,12,Brown Dipper,4,3629,0.0011022320198401765,2020-12-01
2021,1,Brown Dipper,2,4944,0.0004045307443365696,2021-01-01
2021,2,Brown Dipper,2,5931,0.0003372112628561794,2021-02-01
2021,3,Brown Dipper,1,10348,9.663703131039814e-05,2021-03-01
2021,10,Brown Dipper,1,6272,0.00015943877551020407,2021-10-01
2021,12,Brown Dipper,4,4499,0.0008890864636585908,2021-12-01
2022,1,Brown Dipper,8,7667,0.0010434328942219902,2022-01-01
2023,1,Brown Dipper,7,6663,0.00105057781779979,2023-01-01
2023,2,Brown Dipper,1,5558,0.0001799208348326736,2023-02-01
2023,11,Brown Dipper,2,16117,0.0001240925730595024,2023-11-01
2024,2,Brown Dipper,1,12284,8.140670791273201e-05,2024-02-01
2024,8,Brown Dipper,1,7835,0.00012763241863433312,2024-08-01
2025,2,Brown Dipper,6,11940,0.0005025125628140704,2025-02-01
2025,3,Brown Dipper,37,22675,0.0016317530319735392,2025-03-01
2025,4,Brown Dipper,3,21104,0.00014215314632297195,2025-04-01
2025,5,Brown Dipper,10,30604,0.0003267546725918181,2025-05-01
2025,6,Brown Dipper,18,14495,0.0012418075198344257,2025-06-01
2025,7,Brown Dipper,2,6365,0.00031421838177533385,2025-07-01
2025,10,Brown Dipper,3,22069,0.00013593728759798813,2025-10-01
2025,11,Brown Dipper,5,16076,0.00031102264244837026,2025-11-01
2025,12,Brown Dipper,7,15537,0.0004505374267876681,2025-12-01
2026,1,Brown Dipper,69,21492,0.0032104969290898937,2026-01-01
2026,2,Brown Dipper,15,13019,0.0011521622244412013,2026-02-01
2026,4,Brown Dipper,5,24568,0.00020351676978183002,2026-04-01
2018,6,Brown Eared-Pheasant,1,3311,0.0003020235578375113,2018-06-01
2019,2,Brown Eared-Pheasant,1,2282,0.00043821209465381246,2019-02-01
2019,6,Brown Eared-Pheasant,2,3659,0.0005465974309920743,2019-06-01
2021,1,Brown Eared-Pheasant,3,4944,0.0006067961165048543,2021-01-01
2021,2,Brown Eared-Pheasant,3,5931,0.0005058168942842691,2021-02-01
2021,3,Brown Eared-Pheasant,13,10348,0.001256281407035176,2021-03-01
2021,4,Brown Eared-Pheasant,5,7777,0.0006429214350006429,2021-04-01
2021,5,Brown Eared-Pheasant,1,14389,6.949753283758427e-05,2021-05-01
2022,6,Brown Eared-Pheasant,1,7881,0.0001268874508311128,2022-06-01
2023,5,Brown Eared-Pheasant,1,18898,5.291565244999471e-05,2023-05-01
2023,6,Brown Eared-Pheasant,1,8031,0.00012451749470800648,2023-06-01
2024,5,Brown Eared-Pheasant,2,23813,8.398773779028262e-05,2024-05-01
2024,6,Brown Eared-Pheasant,1,11494,8.700191404210893e-05,2024-06-01
2025,6,Brown Eared-Pheasant,2,14495,0.0001379786133149362,2025-06-01
2026,4,Brown Eared-Pheasant,2,24568,8.140670791273201e-05,2026-04-01
2015,5,Brown Shrike,11,1669,0.006590772917914919,2015-05-01
2015,7,Brown Shrike,1,291,0.003436426116838488,2015-07-01
2015,8,Brown Shrike,12,599,0.02003338898163606,2015-08-01
2015,9,Brown Shrike,4,570,0.007017543859649123,2015-09-01
2016,5,Brown Shrike,5,840,0.005952380952380952,2016-05-01
2016,6,Brown Shrike,1,761,0.001314060446780552,2016-06-01
2016,8,Brown Shrike,3,290,0.010344827586206896,2016-08-01
2016,9,Brown Shrike,3,731,0.004103967168262654,2016-09-01
2017,5,Brown Shrike,11,3200,0.0034375,2017-05-01
2017,6,Brown Shrike,7,1272,0.00550314465408805,2017-06-01
2017,7,Brown Shrike,7,953,0.007345225603357817,2017-07-01
2017,8,Brown Shrike,10,487,0.02053388090349076,2017-08-01
2017,9,Brown Shrike,10,2072,0.004826254826254826,2017-09-01
2018,5,Brown Shrike,61,6810,0.008957415565345081,2018-05-01
2018,6,Brown Shrike,13,3311,0.003926306251887647,2018-06-01
2018,7,Brown Shrike,4,641,0.0062402496099844,2018-07-01
2018,8,Brown Shrike,25,1383,0.018076644974692697,2018-08-01
2018,9,Brown Shrike,37,5634,0.006567270145544906,2018-09-01
2019,5,Brown Shrike,76,8255,0.009206541490006057,2019-05-01
2019,6,Brown Shrike,16,3659,0.004372779447936594,2019-06-01
2019,7,Brown Shrike,15,1312,0.011432926829268292,2019-07-01
2019,8,Brown Shrike,49,3693,0.013268345518548606,2019-08-01
2019,9,Brown Shrike,34,5367,0.006335010247810695,2019-09-01
2019,10,Brown Shrike,1,3489,0.00028661507595299513,2019-10-01
2020,5,Brown Shrike,113,11615,0.009728798966853207,2020-05-01
2020,6,Brown Shrike,8,3728,0.002145922746781116,2020-06-01
2020,7,Brown Shrike,6,2315,0.002591792656587473,2020-07-01
2020,8,Brown Shrike,52,3110,0.016720257234726688,2020-08-01
2020,9,Brown Shrike,36,5298,0.006795016987542469,2020-09-01
2021,4,Brown Shrike,1,7777,0.00012858428700012858,2021-04-01
2021,5,Brown Shrike,113,14389,0.007853221210647021,2021-05-01
2021,6,Brown Shrike,18,3972,0.004531722054380665,2021-06-01
2021,7,Brown Shrike,17,2391,0.007109995817649519,2021-07-01
2021,8,Brown Shrike,40,2998,0.0133422281521014,2021-08-01
2021,9,Brown Shrike,46,5730,0.008027923211169284,2021-09-01
2021,10,Brown Shrike,2,6272,0.00031887755102040814,2021-10-01
2022,4,Brown Shrike,1,11814,8.464533604198409e-05,2022-04-01
2022,5,Brown Shrike,211,22048,0.009570029027576197,2022-05-01
2022,6,Brown Shrike,31,7881,0.003933510975764497,2022-06-01
2022,7,Brown Shrike,7,3138,0.0022307202039515616,2022-07-01
2022,8,Brown Shrike,91,5652,0.016100495399858458,2022-08-01
2022,9,Brown Shrike,39,8430,0.004626334519572953,2022-09-01
2022,10,Brown Shrike,4,12308,0.00032499187520311994,2022-10-01
2023,4,Brown Shrike,1,11896,8.406186953597848e-05,2023-04-01
2023,5,Brown Shrike,154,18898,0.008149010477299184,2023-05-01
2023,6,Brown Shrike,35,8031,0.004358112314780227,2023-06-01
2023,7,Brown Shrike,30,4096,0.00732421875,2023-07-01
2023,8,Brown Shrike,115,6346,0.018121651433974158,2023-08-01
2023,9,Brown Shrike,66,13086,0.0050435580009170105,2023-09-01
2023,10,Brown Shrike,1,18849,5.305321237200913e-05,2023-10-01
2024,4,Brown Shrike,3,18363,0.00016337199803953602,2024-04-01
2024,5,Brown Shrike,194,23813,0.008146810565657414,2024-05-01
2024,6,Brown Shrike,32,11494,0.002784061249347486,2024-06-01
2024,7,Brown Shrike,42,5937,0.007074279939363315,2024-07-01
2024,8,Brown Shrike,79,7835,0.010082961072112316,2024-08-01
2024,9,Brown Shrike,68,13465,0.005050129966580022,2024-09-01
2024,10,Brown Shrike,5,14424,0.0003466444814198558,2024-10-01
2025,4,Brown Shrike,1,21104,4.7384382107657316e-05,2025-04-01
2025,5,Brown Shrike,244,30604,0.007972814011240361,2025-05-01
2025,6,Brown Shrike,47,14495,0.0032424974129010003,2025-06-01
2025,7,Brown Shrike,26,6365,0.00408483896307934,2025-07-01
2025,8,Brown Shrike,182,8799,0.020684168655529037,2025-08-01
2025,9,Brown Shrike,80,16756,0.004774409166865601,2025-09-01
2025,10,Brown Shrike,5,22069,0.00022656214599664688,2025-10-01
2015,1,Brown-cheeked Rail,3,301,0.009966777408637873,2015-01-01
2015,2,Brown-cheeked Rail,4,132,0.030303030303030304,2015-02-01
2015,3,Brown-cheeked Rail,3,514,0.005836575875486381,2015-03-01
2015,4,Brown-cheeked Rail,2,699,0.002861230329041488,2015-04-01
2015,8,Brown-cheeked Rail,1,599,0.001669449081803005,2015-08-01
2015,10,Brown-cheeked Rail,1,870,0.0011494252873563218,2015-10-01
2015,12,Brown-cheeked Rail,2,812,0.0024630541871921183,2015-12-01
2016,1,Brown-cheeked Rail,1,642,0.001557632398753894,2016-01-01
2016,2,Brown-cheeked Rail,1,506,0.001976284584980237,2016-02-01
2016,5,Brown-cheeked Rail,2,840,0.002380952380952381,2016-05-01
2016,10,Brown-cheeked Rail,9,2033,0.004426955238563699,2016-10-01
2016,11,Brown-cheeked Rail,2,1521,0.0013149243918474688,2016-11-01
2017,3,Brown-cheeked Rail,1,1737,0.0005757052389176742,2017-03-01
2017,4,Brown-cheeked Rail,1,2218,0.0004508566275924256,2017-04-01
2017,7,Brown-cheeked Rail,1,953,0.001049317943336831,2017-07-01
2017,9,Brown-cheeked Rail,2,2072,0.0009652509652509653,2017-09-01
2017,10,Brown-cheeked Rail,4,1840,0.002173913043478261,2017-10-01
2017,11,Brown-cheeked Rail,2,1142,0.0017513134851138354,2017-11-01
2018,3,Brown-cheeked Rail,2,3936,0.0005081300813008131,2018-03-01
2018,4,Brown-cheeked Rail,3,5773,0.0005196604884808592,2018-04-01
2018,8,Brown-cheeked Rail,2,1383,0.0014461315979754157,2018-08-01
2018,9,Brown-cheeked Rail,2,5634,0.0003549875754348598,2018-09-01
2018,10,Brown-cheeked Rail,6,5202,0.0011534025374855825,2018-10-01
2018,11,Brown-cheeked Rail,3,3323,0.0009027986758952753,2018-11-01
2019,1,Brown-cheeked Rail,1,3133,0.0003191828917969997,2019-01-01
2019,3,Brown-cheeked Rail,5,4127,0.00121153380179307,2019-03-01
2019,4,Brown-cheeked Rail,3,5673,0.0005288207297726071,2019-04-01
2019,5,Brown-cheeked Rail,2,8255,0.00024227740763173834,2019-05-01
2019,8,Brown-cheeked Rail,3,3693,0.0008123476848090983,2019-08-01
2019,9,Brown-cheeked Rail,4,5367,0.0007452953232718465,2019-09-01
2019,10,Brown-cheeked Rail,1,3489,0.00028661507595299513,2019-10-01
2020,1,Brown-cheeked Rail,7,4742,0.0014761703922395613,2020-01-01
2020,3,Brown-cheeked Rail,1,7526,0.00013287270794578793,2020-03-01
2020,4,Brown-cheeked Rail,1,9537,0.00010485477613505295,2020-04-01
2020,5,Brown-cheeked Rail,5,11615,0.00043047783039173483,2020-05-01
2020,6,Brown-cheeked Rail,1,3728,0.0002682403433476395,2020-06-01
2020,9,Brown-cheeked Rail,1,5298,0.00018875047187617969,2020-09-01
2020,10,Brown-cheeked Rail,4,4748,0.0008424599831508003,2020-10-01
2020,11,Brown-cheeked Rail,1,4484,0.00022301516503122213,2020-11-01
2020,12,Brown-cheeked Rail,15,3629,0.004133370074400662,2020-12-01
2021,1,Brown-cheeked Rail,1,4944,0.0002022653721682848,2021-01-01
2021,2,Brown-cheeked Rail,18,5931,0.0030349013657056147,2021-02-01
2021,3,Brown-cheeked Rail,5,10348,0.00048318515655199073,2021-03-01
2021,4,Brown-cheeked Rail,2,7777,0.00025716857400025716,2021-04-01
2021,5,Brown-cheeked Rail,17,14389,0.0011814580582389326,2021-05-01
2021,9,Brown-cheeked Rail,1,5730,0.00017452006980802793,2021-09-01
2021,10,Brown-cheeked Rail,5,6272,0.0007971938775510204,2021-10-01
2021,11,Brown-cheeked Rail,1,5211,0.00019190174630589137,2021-11-01
2021,12,Brown-cheeked Rail,2,4499,0.0004445432318292954,2021-12-01
2022,1,Brown-cheeked Rail,42,7667,0.005478022694665449,2022-01-01
2022,2,Brown-cheeked Rail,32,6956,0.004600345025876941,2022-02-01
2022,3,Brown-cheeked Rail,4,10581,0.00037803610244778376,2022-03-01
2022,4,Brown-cheeked Rail,11,11814,0.000931098696461825,2022-04-01
2022,5,Brown-cheeked Rail,14,22048,0.0006349782293178519,2022-05-01
2022,9,Brown-cheeked Rail,3,8430,0.00035587188612099647,2022-09-01
2022,10,Brown-cheeked Rail,33,12308,0.002681182970425739,2022-10-01
2022,12,Brown-cheeked Rail,5,3973,0.0012584948401711553,2022-12-01
2023,1,Brown-cheeked Rail,22,6663,0.0033018159987993397,2023-01-01
2023,2,Brown-cheeked Rail,1,5558,0.0001799208348326736,2023-02-01
2023,3,Brown-cheeked Rail,1,9481,0.00010547410610695074,2023-03-01
2023,4,Brown-cheeked Rail,2,11896,0.00016812373907195696,2023-04-01
2023,5,Brown-cheeked Rail,9,18898,0.0004762408720499524,2023-05-01
2023,8,Brown-cheeked Rail,1,6346,0.0001575795776867318,2023-08-01
2023,9,Brown-cheeked Rail,10,13086,0.0007641754546843956,2023-09-01
2023,10,Brown-cheeked Rail,25,18849,0.0013263303093002281,2023-10-01
2023,11,Brown-cheeked Rail,11,16117,0.0006825091518272631,2023-11-01
2023,12,Brown-cheeked Rail,10,13728,0.0007284382284382285,2023-12-01
2024,1,Brown-cheeked Rail,13,13896,0.0009355210132412205,2024-01-01
2024,2,Brown-cheeked Rail,8,12284,0.0006512536633018561,2024-02-01
2024,3,Brown-cheeked Rail,1,21536,4.643387815750371e-05,2024-03-01
2024,4,Brown-cheeked Rail,7,18363,0.0003812013287589174,2024-04-01
2024,5,Brown-cheeked Rail,4,23813,0.00016797547558056525,2024-05-01
2024,6,Brown-cheeked Rail,1,11494,8.700191404210893e-05,2024-06-01
2024,8,Brown-cheeked Rail,8,7835,0.001021059349074665,2024-08-01
2024,9,Brown-cheeked Rail,9,13465,0.000668399554400297,2024-09-01
2024,10,Brown-cheeked Rail,26,14424,0.00180255130338325,2024-10-01
2024,11,Brown-cheeked Rail,21,15788,0.0013301241449201926,2024-11-01
2024,12,Brown-cheeked Rail,37,10811,0.0034224401072981223,2024-12-01
2025,1,Brown-cheeked Rail,18,14083,0.0012781367606333877,2025-01-01
2025,2,Brown-cheeked Rail,15,11940,0.001256281407035176,2025-02-01
2025,3,Brown-cheeked Rail,2,22675,8.820286659316427e-05,2025-03-01
2025,4,Brown-cheeked Rail,8,21104,0.0003790750568612585,2025-04-01
2025,5,Brown-cheeked Rail,13,30604,0.0004247810743693635,2025-05-01
2025,6,Brown-cheeked Rail,1,14495,6.89893066574681e-05,2025-06-01
